sample,feature,value,label
HQ3065-R04_60_HQ4496-05_40,smoothened_af,7.32E-05,Contaminated
HQ3065-R04_60_HQ4496-05_40,smoothened_af,0.016530256,Contaminated
HQ3065-R04_60_HQ4496-05_40,smoothened_af,0.347643527,Contaminated
HQ3065-R04_60_HQ4496-05_40,smoothened_af,0.228835115,Contaminated
HQ3065-R04_60_HQ4496-05_40,smoothened_af,3.39E-05,Contaminated
HQ3065-R04_60_HQ4496-05_40,smoothened_af,0.01681985,Contaminated
HQ3065-R04_60_HQ4496-05_40,smoothened_af,5.15E-14,Contaminated
HQ3065-R04_60_HQ4496-05_40,smoothened_af,5.70E-05,Contaminated
HQ3065-R04_60_HQ4496-05_40,smoothened_af,0.09918106,Contaminated
HQ3065-R04_60_HQ4496-05_40,smoothened_af,0.004368002,Contaminated
HQ3065-R04_60_HQ4496-05_40,smoothened_af,0.260548011,Contaminated
HQ3065-R04_60_HQ4496-05_40,smoothened_af,0.000252042,Contaminated
HQ3065-R04_60_HQ4496-05_40,smoothened_af,0.280887372,Contaminated
HQ3065-R04_60_HQ4496-05_40,smoothened_af,0.000861711,Contaminated
HQ3065-R04_60_HQ4496-05_40,smoothened_af,4.67E-05,Contaminated
HQ3065-R04_60_HQ4496-05_40,smoothened_af,0.11269063,Contaminated
HQ3065-R04_60_HQ4496-05_40,smoothened_af,9.37E-11,Contaminated
HQ3065-R04_60_HQ4496-05_40,smoothened_af,0.641854419,Contaminated
HQ3065-R04_60_HQ4496-05_40,smoothened_af,0.424413072,Contaminated
HQ3065-R04_60_HQ4496-05_40,smoothened_af,0.330609511,Contaminated
HQ3065-R04_60_HQ4496-05_40,smoothened_af,0.314569727,Contaminated
HQ3065-R04_60_HQ4496-05_40,smoothened_af,0.230065719,Contaminated
HQ3065-R04_60_HQ4496-05_40,smoothened_af,2.49E-09,Contaminated
HQ0209-05_50_FFPE8909-S1_50,smoothened_af,1.06E-05,Contaminated
HQ0209-05_50_FFPE8909-S1_50,smoothened_af,0.485170694,Contaminated
HQ0209-05_50_FFPE8909-S1_50,smoothened_af,0.2765758,Contaminated
HQ0209-05_50_FFPE8909-S1_50,smoothened_af,0.148808544,Contaminated
HQ0209-05_50_FFPE8909-S1_50,smoothened_af,0.008345507,Contaminated
HQ0209-05_50_FFPE8909-S1_50,smoothened_af,0.009317921,Contaminated
HQ0209-05_50_FFPE8909-S1_50,smoothened_af,0.396354921,Contaminated
HQ0209-05_50_FFPE8909-S1_50,smoothened_af,0.216590615,Contaminated
HQ0209-05_50_FFPE8909-S1_50,smoothened_af,2.03E-08,Contaminated
HQ0209-05_50_FFPE8909-S1_50,smoothened_af,1.25E-08,Contaminated
HQ0209-05_50_FFPE8909-S1_50,smoothened_af,0.354022339,Contaminated
HQ0209-05_50_FFPE8909-S1_50,smoothened_af,1.44E-07,Contaminated
HQ0209-05_50_FFPE8909-S1_50,smoothened_af,0.50036539,Contaminated
HQ0209-05_50_FFPE8909-S1_50,smoothened_af,0.266589063,Contaminated
HQ0209-05_50_FFPE8909-S1_50,smoothened_af,0.32408707,Contaminated
HQ0209-05_50_FFPE8909-S1_50,smoothened_af,0.040540982,Contaminated
HQ0209-05_50_FFPE8909-S1_50,smoothened_af,0.250059,Contaminated
HQ0209-05_50_FFPE8909-S1_50,smoothened_af,0.241512041,Contaminated
HQ0209-05_50_FFPE8909-S1_50,smoothened_af,0.391389582,Contaminated
HQ0209-05_50_FFPE8909-S1_50,smoothened_af,0.006893744,Contaminated
HQ0209-05_50_FFPE8909-S1_50,smoothened_af,0.223666162,Contaminated
HQ0209-05_50_FFPE8909-S1_50,smoothened_af,5.57E-09,Contaminated
HQ0209-05_50_FFPE8909-S1_50,smoothened_af,0.043253356,Contaminated
HQ0209-05_50_FFPE8909-S1_50,smoothened_af,1.03E-07,Contaminated
HQ0209-05_50_FFPE8909-S1_50,smoothened_af,4.40E-05,Contaminated
HQ0209-05_50_FFPE8909-S1_50,smoothened_af,0.277076213,Contaminated
HQ0209-05_50_FFPE8909-S1_50,smoothened_af,3.68E-11,Contaminated
NGS41-NA12878-R05_50_NGS41-NA12878-05_50,smoothened_af,0.99569296,Normal
NGS41-NA12878-R05_50_NGS41-NA12878-05_50,smoothened_af,0.589609951,Normal
NGS41-NA12878-R05_50_NGS41-NA12878-05_50,smoothened_af,0.485877707,Normal
NGS41-NA12878-R05_50_NGS41-NA12878-05_50,smoothened_af,0.224303096,Normal
NGS41-NA12878-R05_50_NGS41-NA12878-05_50,smoothened_af,0.497893597,Normal
NGS41-NA12878-R05_50_NGS41-NA12878-05_50,smoothened_af,0.059043979,Normal
NGS41-NA12878-R05_50_NGS41-NA12878-05_50,smoothened_af,0.188231872,Normal
NGS41-NA12878-R05_50_NGS41-NA12878-05_50,smoothened_af,0.071438301,Normal
NGS41-NA12878-R05_50_NGS41-NA12878-05_50,smoothened_af,0.427613181,Normal
NGS41-NA12878-R05_50_NGS41-NA12878-05_50,smoothened_af,0.995874818,Normal
NGS41-NA12878-R05_50_NGS41-NA12878-05_50,smoothened_af,0.315632384,Normal
NGS41-NA12878-R05_50_NGS41-NA12878-05_50,smoothened_af,3.55E-07,Normal
NGS41-NA12878-R05_50_NGS41-NA12878-05_50,smoothened_af,0.041403467,Normal
NGS41-NA12878-R05_50_NGS41-NA12878-05_50,smoothened_af,0.377420674,Normal
NGS41-NA12878-R05_50_NGS41-NA12878-05_50,smoothened_af,0.427353426,Normal
NGS41-NA12878-R05_50_NGS41-NA12878-05_50,smoothened_af,0.961880228,Normal
NGS41-NA12878-R05_50_NGS41-NA12878-05_50,smoothened_af,0.248666168,Normal
NGS41-NA12878-R05_50_NGS41-NA12878-05_50,smoothened_af,0.935453632,Normal
NGS41-NA12878-R05_50_NGS41-NA12878-05_50,smoothened_af,0.00117225,Normal
NGS41-NA12878-R05_50_NGS41-NA12878-05_50,smoothened_af,0.249145588,Normal
NGS41-NA12878-R05_50_NGS41-NA12878-05_50,smoothened_af,0.64568783,Normal
NGS41-NA12878-R05_50_NGS41-NA12878-05_50,smoothened_af,0.672799642,Normal
NGS41-NA12878-R05_50_NGS41-NA12878-05_50,smoothened_af,0.187427407,Normal
NGS41-NA12878-R05_50_NGS41-NA12878-05_50,smoothened_af,1.08E-05,Normal
NGS41-NA12878-R05_50_NGS41-NA12878-05_50,smoothened_af,0.267586569,Normal
NGS41-NA12878-R05_50_NGS41-NA12878-05_50,smoothened_af,0.480778611,Normal
NGS41-NA12878-R05_50_NGS41-NA12878-05_50,smoothened_af,6.89E-06,Normal
NGS41-NA12878-R04_50_FFPE9187-S1-200_9_NGS41-INDEL-V1_41,smoothened_af,0.99569296,Contaminated
NGS41-NA12878-R04_50_FFPE9187-S1-200_9_NGS41-INDEL-V1_41,smoothened_af,0.641016928,Contaminated
NGS41-NA12878-R04_50_FFPE9187-S1-200_9_NGS41-INDEL-V1_41,smoothened_af,0.973685944,Contaminated
NGS41-NA12878-R04_50_FFPE9187-S1-200_9_NGS41-INDEL-V1_41,smoothened_af,0.673571604,Contaminated
NGS41-NA12878-R04_50_FFPE9187-S1-200_9_NGS41-INDEL-V1_41,smoothened_af,0.973597032,Contaminated
NGS41-NA12878-R04_50_FFPE9187-S1-200_9_NGS41-INDEL-V1_41,smoothened_af,5.81E-21,Contaminated
NGS41-NA12878-R04_50_FFPE9187-S1-200_9_NGS41-INDEL-V1_41,smoothened_af,0.181953831,Contaminated
NGS41-NA12878-R04_50_FFPE9187-S1-200_9_NGS41-INDEL-V1_41,smoothened_af,0.184090838,Contaminated
NGS41-NA12878-R04_50_FFPE9187-S1-200_9_NGS41-INDEL-V1_41,smoothened_af,0.074799395,Contaminated
NGS41-NA12878-R04_50_FFPE9187-S1-200_9_NGS41-INDEL-V1_41,smoothened_af,0.995874818,Contaminated
NGS41-NA12878-R04_50_FFPE9187-S1-200_9_NGS41-INDEL-V1_41,smoothened_af,0.905013603,Contaminated
NGS41-NA12878-R04_50_FFPE9187-S1-200_9_NGS41-INDEL-V1_41,smoothened_af,0.98018123,Contaminated
NGS41-NA12878-R04_50_FFPE9187-S1-200_9_NGS41-INDEL-V1_41,smoothened_af,0.878629288,Contaminated
NGS41-NA12878-R04_50_FFPE9187-S1-200_9_NGS41-INDEL-V1_41,smoothened_af,5.39E-06,Contaminated
NGS41-NA12878-R04_50_FFPE9187-S1-200_9_NGS41-INDEL-V1_41,smoothened_af,0.431909265,Contaminated
NGS41-NA12878-R04_50_FFPE9187-S1-200_9_NGS41-INDEL-V1_41,smoothened_af,0.042926106,Contaminated
NGS41-NA12878-R04_50_FFPE9187-S1-200_9_NGS41-INDEL-V1_41,smoothened_af,0.751479116,Contaminated
NGS41-NA12878-R04_50_FFPE9187-S1-200_9_NGS41-INDEL-V1_41,smoothened_af,0.966041005,Contaminated
NGS41-NA12878-R04_50_FFPE9187-S1-200_9_NGS41-INDEL-V1_41,smoothened_af,0,Contaminated
NGS41-NA12878-R04_50_FFPE9187-S1-200_9_NGS41-INDEL-V1_41,smoothened_af,0.990135766,Contaminated
NGS41-NA12878-R04_50_FFPE9187-S1-200_9_NGS41-INDEL-V1_41,smoothened_af,0.907593182,Contaminated
NGS41-NA12878-R04_50_FFPE9187-S1-200_9_NGS41-INDEL-V1_41,smoothened_af,0.962451232,Contaminated
NGS41-NA12878-R04_50_FFPE9187-S1-200_9_NGS41-INDEL-V1_41,smoothened_af,0.179618627,Contaminated
NGS41-NA12878-R04_50_FFPE9187-S1-200_9_NGS41-INDEL-V1_41,smoothened_af,0.831558606,Contaminated
NGS41-NA12878-R04_50_FFPE9187-S1-200_9_NGS41-INDEL-V1_41,smoothened_af,0.934708054,Contaminated
NGS41-NA12878-R04_50_FFPE9187-S1-200_9_NGS41-INDEL-V1_41,smoothened_af,0.726899244,Contaminated
NGS41-NA12878-R04_50_FFPE9187-S1-200_9_NGS41-INDEL-V1_41,smoothened_af,0.125286853,Contaminated
PE1805-S1_99_NGS41-HG006-S1_1,smoothened_af,0.903361297,Contaminated
PE1805-S1_99_NGS41-HG006-S1_1,smoothened_af,0.987296316,Contaminated
PE1805-S1_99_NGS41-HG006-S1_1,smoothened_af,0.909546486,Contaminated
PE1805-S1_99_NGS41-HG006-S1_1,smoothened_af,7.19E-05,Contaminated
PE1805-S1_99_NGS41-HG006-S1_1,smoothened_af,0.709622946,Contaminated
PE1805-S1_99_NGS41-HG006-S1_1,smoothened_af,0.002057048,Contaminated
PE1805-S1_99_NGS41-HG006-S1_1,smoothened_af,0.980002237,Contaminated
PE1805-S1_99_NGS41-HG006-S1_1,smoothened_af,0.678218931,Contaminated
PE1805-S1_99_NGS41-HG006-S1_1,smoothened_af,0.925063726,Contaminated
PE1805-S1_99_NGS41-HG006-S1_1,smoothened_af,0.897824462,Contaminated
PE1805-S1_99_NGS41-HG006-S1_1,smoothened_af,0.98018123,Contaminated
PE1805-S1_99_NGS41-HG006-S1_1,smoothened_af,0.705519956,Contaminated
PE1805-S1_99_NGS41-HG006-S1_1,smoothened_af,0.532126121,Contaminated
PE1805-S1_99_NGS41-HG006-S1_1,smoothened_af,0.664442737,Contaminated
PE1805-S1_99_NGS41-HG006-S1_1,smoothened_af,0.774931801,Contaminated
PE1805-S1_99_NGS41-HG006-S1_1,smoothened_af,0.792705652,Contaminated
PE1805-S1_99_NGS41-HG006-S1_1,smoothened_af,0.850189379,Contaminated
PE1805-S1_99_NGS41-HG006-S1_1,smoothened_af,0.811446767,Contaminated
PE1805-S1_99_NGS41-HG006-S1_1,smoothened_af,0.644478629,Contaminated
PE1805-S1_99_NGS41-HG006-S1_1,smoothened_af,0.850542041,Contaminated
PE1805-S1_99_NGS41-HG006-S1_1,smoothened_af,0.378443584,Contaminated
PE1805-S1_99_NGS41-HG006-S1_1,smoothened_af,0.997081603,Contaminated
PE1805-S1_99_NGS41-HG006-S1_1,smoothened_af,0.962580588,Contaminated
PE1805-S1_99_NGS41-HG006-S1_1,smoothened_af,0.700368835,Contaminated
PE1805-S1_99_NGS41-HG006-S1_1,smoothened_af,0.66774537,Contaminated
PE1805-S1_99_NGS41-HG006-S1_1,smoothened_af,0.977162328,Contaminated
PE1805-S1_99_NGS41-HG006-S1_1,smoothened_af,0.919209651,Contaminated
Chim-50-50,smoothened_af,0.745116771,Contaminated
Chim-50-50,smoothened_af,0.64299625,Contaminated
Chim-50-50,smoothened_af,0.314699825,Contaminated
Chim-50-50,smoothened_af,0.542631501,Contaminated
Chim-50-50,smoothened_af,0.32065651,Contaminated
Chim-50-50,smoothened_af,0.478908225,Contaminated
Chim-50-50,smoothened_af,0.422825035,Contaminated
Chim-50-50,smoothened_af,0.99917851,Contaminated
Chim-50-50,smoothened_af,1.73E-06,Contaminated
Chim-50-50,smoothened_af,0.497938774,Contaminated
Chim-50-50,smoothened_af,0.30267329,Contaminated
Chim-50-50,smoothened_af,0.001891329,Contaminated
Chim-50-50,smoothened_af,0.7905416,Contaminated
Chim-50-50,smoothened_af,8.44E-07,Contaminated
Chim-50-50,smoothened_af,0.636211069,Contaminated
Chim-50-50,smoothened_af,1.10E-05,Contaminated
Chim-50-50,smoothened_af,0.923358414,Contaminated
Chim-50-50,smoothened_af,0.241510734,Contaminated
Chim-50-50,smoothened_af,2.81E-06,Contaminated
Chim-50-50,smoothened_af,0.498877957,Contaminated
Chim-50-50,smoothened_af,0.134317862,Contaminated
Chim-50-50,smoothened_af,0.664189365,Contaminated
Chim-50-50,smoothened_af,7.21E-07,Contaminated
Chim-50-50,smoothened_af,0.333151903,Contaminated
Chim-50-50,smoothened_af,0.795029777,Contaminated
Chim-50-50,smoothened_af,0.138407536,Contaminated
Chim-50-50,smoothened_af,4.25E-05,Contaminated
NGS41-NA12878-S1_70_NGS41-HG006-R03_30,smoothened_af,0.99569296,Contaminated
NGS41-NA12878-S1_70_NGS41-HG006-R03_30,smoothened_af,0.325597985,Contaminated
NGS41-NA12878-S1_70_NGS41-HG006-R03_30,smoothened_af,0.49049115,Contaminated
NGS41-NA12878-S1_70_NGS41-HG006-R03_30,smoothened_af,0.233110627,Contaminated
NGS41-NA12878-S1_70_NGS41-HG006-R03_30,smoothened_af,0.490293447,Contaminated
NGS41-NA12878-S1_70_NGS41-HG006-R03_30,smoothened_af,2.85E-06,Contaminated
NGS41-NA12878-S1_70_NGS41-HG006-R03_30,smoothened_af,0.445374202,Contaminated
NGS41-NA12878-S1_70_NGS41-HG006-R03_30,smoothened_af,0.084052709,Contaminated
NGS41-NA12878-S1_70_NGS41-HG006-R03_30,smoothened_af,5.74E-05,Contaminated
NGS41-NA12878-S1_70_NGS41-HG006-R03_30,smoothened_af,0.96205591,Contaminated
NGS41-NA12878-S1_70_NGS41-HG006-R03_30,smoothened_af,0.219308172,Contaminated
NGS41-NA12878-S1_70_NGS41-HG006-R03_30,smoothened_af,2.08E-12,Contaminated
NGS41-NA12878-S1_70_NGS41-HG006-R03_30,smoothened_af,0.002114444,Contaminated
NGS41-NA12878-S1_70_NGS41-HG006-R03_30,smoothened_af,5.25E-06,Contaminated
NGS41-NA12878-S1_70_NGS41-HG006-R03_30,smoothened_af,0.333238507,Contaminated
NGS41-NA12878-S1_70_NGS41-HG006-R03_30,smoothened_af,0.961880228,Contaminated
NGS41-NA12878-S1_70_NGS41-HG006-R03_30,smoothened_af,0.278058676,Contaminated
NGS41-NA12878-S1_70_NGS41-HG006-R03_30,smoothened_af,0.483138627,Contaminated
NGS41-NA12878-S1_70_NGS41-HG006-R03_30,smoothened_af,1.00E-07,Contaminated
NGS41-NA12878-S1_70_NGS41-HG006-R03_30,smoothened_af,0.251626878,Contaminated
NGS41-NA12878-S1_70_NGS41-HG006-R03_30,smoothened_af,0.612760635,Contaminated
NGS41-NA12878-S1_70_NGS41-HG006-R03_30,smoothened_af,0.641634263,Contaminated
NGS41-NA12878-S1_70_NGS41-HG006-R03_30,smoothened_af,2.28E-06,Contaminated
NGS41-NA12878-S1_70_NGS41-HG006-R03_30,smoothened_af,0.010691505,Contaminated
NGS41-NA12878-S1_70_NGS41-HG006-R03_30,smoothened_af,0.33798946,Contaminated
NGS41-NA12878-S1_70_NGS41-HG006-R03_30,smoothened_af,0.491857802,Contaminated
NGS41-NA12878-S1_70_NGS41-HG006-R03_30,smoothened_af,0.020694488,Contaminated
NGS41-242-Q,smoothened_af,0.961880228,Normal
NGS41-242-Q,smoothened_af,0.982817175,Normal
NGS41-242-Q,smoothened_af,0.98018123,Normal
NGS41-242-Q,smoothened_af,0.502726228,Normal
NGS41-242-Q,smoothened_af,0.977499756,Normal
NGS41-242-Q,smoothened_af,0.981946429,Normal
NGS41-242-Q,smoothened_af,0.978786595,Normal
NGS41-242-Q,smoothened_af,0.980803161,Normal
NGS41-242-Q,smoothened_af,0.981507578,Normal
NGS41-242-Q,smoothened_af,0.96205591,Normal
NGS41-242-Q,smoothened_af,0.96205591,Normal
NGS41-242-Q,smoothened_af,0.96205591,Normal
NGS41-242-Q,smoothened_af,0.987522187,Normal
NGS41-242-Q,smoothened_af,0.994536131,Normal
NGS41-242-Q,smoothened_af,0.483929041,Normal
NGS41-242-Q,smoothened_af,0.980002237,Normal
NGS41-242-Q,smoothened_af,0.959839888,Normal
NGS41-242-Q,smoothened_af,0.983020503,Normal
NGS41-242-Q,smoothened_af,0.913016479,Normal
NGS41-242-Q,smoothened_af,0.963486068,Normal
NGS41-242-Q,smoothened_af,0.945660583,Normal
NGS41-242-Q,smoothened_af,0.995095284,Normal
NGS41-242-Q,smoothened_af,0.955581247,Normal
NGS41-242-Q,smoothened_af,0.97041978,Normal
NGS41-242-Q,smoothened_af,0.978750244,Normal
NGS41-242-Q,smoothened_af,0.963806593,Normal
NGS41-242-Q,smoothened_af,0.980002237,Normal
PE4516-S1_60_HQ0209-05_9_HQ3626-R02_31,smoothened_af,1.47E-08,Contaminated
PE4516-S1_60_HQ0209-05_9_HQ3626-R02_31,smoothened_af,0.408382055,Contaminated
PE4516-S1_60_HQ0209-05_9_HQ3626-R02_31,smoothened_af,0.331958536,Contaminated
PE4516-S1_60_HQ0209-05_9_HQ3626-R02_31,smoothened_af,2.42E-12,Contaminated
PE4516-S1_60_HQ0209-05_9_HQ3626-R02_31,smoothened_af,0.838264517,Contaminated
PE4516-S1_60_HQ0209-05_9_HQ3626-R02_31,smoothened_af,0.3238307,Contaminated
PE4516-S1_60_HQ0209-05_9_HQ3626-R02_31,smoothened_af,0.220416685,Contaminated
PE4516-S1_60_HQ0209-05_9_HQ3626-R02_31,smoothened_af,0.000543432,Contaminated
PE4516-S1_60_HQ0209-05_9_HQ3626-R02_31,smoothened_af,6.87E-05,Contaminated
PE4516-S1_60_HQ0209-05_9_HQ3626-R02_31,smoothened_af,0.069427639,Contaminated
PE4516-S1_60_HQ0209-05_9_HQ3626-R02_31,smoothened_af,0.036819792,Contaminated
PE4516-S1_60_HQ0209-05_9_HQ3626-R02_31,smoothened_af,2.18E-19,Contaminated
PE4516-S1_60_HQ0209-05_9_HQ3626-R02_31,smoothened_af,1.45E-13,Contaminated
PE4516-S1_60_HQ0209-05_9_HQ3626-R02_31,smoothened_af,0.270013126,Contaminated
PE4516-S1_60_HQ0209-05_9_HQ3626-R02_31,smoothened_af,0.254893199,Contaminated
PE4516-S1_60_HQ0209-05_9_HQ3626-R02_31,smoothened_af,0.471272509,Contaminated
PE4516-S1_60_HQ0209-05_9_HQ3626-R02_31,smoothened_af,0.827513822,Contaminated
PE4516-S1_60_HQ0209-05_9_HQ3626-R02_31,smoothened_af,0.506538817,Contaminated
PE4516-S1_60_HQ0209-05_9_HQ3626-R02_31,smoothened_af,3.01E-13,Contaminated
PE4516-S1_60_HQ0209-05_9_HQ3626-R02_31,smoothened_af,0.002950545,Contaminated
PE4516-S1_60_HQ0209-05_9_HQ3626-R02_31,smoothened_af,1.10E-16,Contaminated
PE4516-S1_60_HQ0209-05_9_HQ3626-R02_31,smoothened_af,0.721352624,Contaminated
PE4516-S1_60_HQ0209-05_9_HQ3626-R02_31,smoothened_af,0.021544632,Contaminated
PE4516-S1_60_HQ0209-05_9_HQ3626-R02_31,smoothened_af,0.29128842,Contaminated
PE4516-S1_60_HQ0209-05_9_HQ3626-R02_31,smoothened_af,4.65E-14,Contaminated
PE4516-S1_60_HQ0209-05_9_HQ3626-R02_31,smoothened_af,0.846381525,Contaminated
PE4516-S1_60_HQ0209-05_9_HQ3626-R02_31,smoothened_af,0.402950527,Contaminated
PE9187-S1-R01_60_FFPE1750-S1-R02_24_FFPE0260-S1-R01_3_NGS41-NA12878-R04_13,smoothened_af,0.112227408,Contaminated
PE9187-S1-R01_60_FFPE1750-S1-R02_24_FFPE0260-S1-R01_3_NGS41-NA12878-R04_13,smoothened_af,0.815042639,Contaminated
PE9187-S1-R01_60_FFPE1750-S1-R02_24_FFPE0260-S1-R01_3_NGS41-NA12878-R04_13,smoothened_af,0.41480711,Contaminated
PE9187-S1-R01_60_FFPE1750-S1-R02_24_FFPE0260-S1-R01_3_NGS41-NA12878-R04_13,smoothened_af,2.73E-06,Contaminated
PE9187-S1-R01_60_FFPE1750-S1-R02_24_FFPE0260-S1-R01_3_NGS41-NA12878-R04_13,smoothened_af,0.500851749,Contaminated
PE9187-S1-R01_60_FFPE1750-S1-R02_24_FFPE0260-S1-R01_3_NGS41-NA12878-R04_13,smoothened_af,0.004890845,Contaminated
PE9187-S1-R01_60_FFPE1750-S1-R02_24_FFPE0260-S1-R01_3_NGS41-NA12878-R04_13,smoothened_af,0.081639134,Contaminated
PE9187-S1-R01_60_FFPE1750-S1-R02_24_FFPE0260-S1-R01_3_NGS41-NA12878-R04_13,smoothened_af,0.001130557,Contaminated
PE9187-S1-R01_60_FFPE1750-S1-R02_24_FFPE0260-S1-R01_3_NGS41-NA12878-R04_13,smoothened_af,0.323775806,Contaminated
PE9187-S1-R01_60_FFPE1750-S1-R02_24_FFPE0260-S1-R01_3_NGS41-NA12878-R04_13,smoothened_af,1.43E-05,Contaminated
PE9187-S1-R01_60_FFPE1750-S1-R02_24_FFPE0260-S1-R01_3_NGS41-NA12878-R04_13,smoothened_af,0.006035994,Contaminated
PE9187-S1-R01_60_FFPE1750-S1-R02_24_FFPE0260-S1-R01_3_NGS41-NA12878-R04_13,smoothened_af,0.98018123,Contaminated
PE9187-S1-R01_60_FFPE1750-S1-R02_24_FFPE0260-S1-R01_3_NGS41-NA12878-R04_13,smoothened_af,0.322701082,Contaminated
PE9187-S1-R01_60_FFPE1750-S1-R02_24_FFPE0260-S1-R01_3_NGS41-NA12878-R04_13,smoothened_af,0.591581751,Contaminated
PE9187-S1-R01_60_FFPE1750-S1-R02_24_FFPE0260-S1-R01_3_NGS41-NA12878-R04_13,smoothened_af,0.535120304,Contaminated
PE9187-S1-R01_60_FFPE1750-S1-R02_24_FFPE0260-S1-R01_3_NGS41-NA12878-R04_13,smoothened_af,0.029869405,Contaminated
PE9187-S1-R01_60_FFPE1750-S1-R02_24_FFPE0260-S1-R01_3_NGS41-NA12878-R04_13,smoothened_af,0.394215104,Contaminated
PE9187-S1-R01_60_FFPE1750-S1-R02_24_FFPE0260-S1-R01_3_NGS41-NA12878-R04_13,smoothened_af,0.322013671,Contaminated
PE9187-S1-R01_60_FFPE1750-S1-R02_24_FFPE0260-S1-R01_3_NGS41-NA12878-R04_13,smoothened_af,6.51E-09,Contaminated
PE9187-S1-R01_60_FFPE1750-S1-R02_24_FFPE0260-S1-R01_3_NGS41-NA12878-R04_13,smoothened_af,0.007694557,Contaminated
PE9187-S1-R01_60_FFPE1750-S1-R02_24_FFPE0260-S1-R01_3_NGS41-NA12878-R04_13,smoothened_af,0.000133671,Contaminated
PE9187-S1-R01_60_FFPE1750-S1-R02_24_FFPE0260-S1-R01_3_NGS41-NA12878-R04_13,smoothened_af,0.641634156,Contaminated
PE9187-S1-R01_60_FFPE1750-S1-R02_24_FFPE0260-S1-R01_3_NGS41-NA12878-R04_13,smoothened_af,0.072023875,Contaminated
PE9187-S1-R01_60_FFPE1750-S1-R02_24_FFPE0260-S1-R01_3_NGS41-NA12878-R04_13,smoothened_af,0.322818972,Contaminated
PE9187-S1-R01_60_FFPE1750-S1-R02_24_FFPE0260-S1-R01_3_NGS41-NA12878-R04_13,smoothened_af,7.33E-05,Contaminated
PE9187-S1-R01_60_FFPE1750-S1-R02_24_FFPE0260-S1-R01_3_NGS41-NA12878-R04_13,smoothened_af,0.794364167,Contaminated
PE9187-S1-R01_60_FFPE1750-S1-R02_24_FFPE0260-S1-R01_3_NGS41-NA12878-R04_13,smoothened_af,2.99E-17,Contaminated
NGS41-NA12878-R05_70_FFPE0260-S1-R02_30,smoothened_af,3.36E-09,Contaminated
NGS41-NA12878-R05_70_FFPE0260-S1-R02_30,smoothened_af,0.489169221,Contaminated
NGS41-NA12878-R05_70_FFPE0260-S1-R02_30,smoothened_af,0.382543999,Contaminated
NGS41-NA12878-R05_70_FFPE0260-S1-R02_30,smoothened_af,0.131332634,Contaminated
NGS41-NA12878-R05_70_FFPE0260-S1-R02_30,smoothened_af,0.511160482,Contaminated
NGS41-NA12878-R05_70_FFPE0260-S1-R02_30,smoothened_af,7.74E-07,Contaminated
NGS41-NA12878-R05_70_FFPE0260-S1-R02_30,smoothened_af,0.002157879,Contaminated
NGS41-NA12878-R05_70_FFPE0260-S1-R02_30,smoothened_af,0.973244138,Contaminated
NGS41-NA12878-R05_70_FFPE0260-S1-R02_30,smoothened_af,1.43E-09,Contaminated
NGS41-NA12878-R05_70_FFPE0260-S1-R02_30,smoothened_af,4.53E-09,Contaminated
NGS41-NA12878-R05_70_FFPE0260-S1-R02_30,smoothened_af,0.477636082,Contaminated
NGS41-NA12878-R05_70_FFPE0260-S1-R02_30,smoothened_af,3.95E-13,Contaminated
NGS41-NA12878-R05_70_FFPE0260-S1-R02_30,smoothened_af,0.336548478,Contaminated
NGS41-NA12878-R05_70_FFPE0260-S1-R02_30,smoothened_af,5.22E-10,Contaminated
NGS41-NA12878-R05_70_FFPE0260-S1-R02_30,smoothened_af,0.408157749,Contaminated
NGS41-NA12878-R05_70_FFPE0260-S1-R02_30,smoothened_af,3.00E-11,Contaminated
NGS41-NA12878-R05_70_FFPE0260-S1-R02_30,smoothened_af,0.287764422,Contaminated
NGS41-NA12878-R05_70_FFPE0260-S1-R02_30,smoothened_af,0.500000001,Contaminated
NGS41-NA12878-R05_70_FFPE0260-S1-R02_30,smoothened_af,7.87E-09,Contaminated
NGS41-NA12878-R05_70_FFPE0260-S1-R02_30,smoothened_af,0.115656814,Contaminated
NGS41-NA12878-R05_70_FFPE0260-S1-R02_30,smoothened_af,0.0365683,Contaminated
NGS41-NA12878-R05_70_FFPE0260-S1-R02_30,smoothened_af,0.962451232,Contaminated
NGS41-NA12878-R05_70_FFPE0260-S1-R02_30,smoothened_af,0.320626743,Contaminated
NGS41-NA12878-R05_70_FFPE0260-S1-R02_30,smoothened_af,0.649208863,Contaminated
NGS41-NA12878-R05_70_FFPE0260-S1-R02_30,smoothened_af,0.034247863,Contaminated
NGS41-NA12878-R05_70_FFPE0260-S1-R02_30,smoothened_af,0.257003183,Contaminated
NGS41-NA12878-R05_70_FFPE0260-S1-R02_30,smoothened_af,0.980729742,Contaminated
HQ1659-05_93_FFPE2121-S1_7,smoothened_af,4.14E-19,Contaminated
HQ1659-05_93_FFPE2121-S1_7,smoothened_af,0.470209336,Contaminated
HQ1659-05_93_FFPE2121-S1_7,smoothened_af,0.264283478,Contaminated
HQ1659-05_93_FFPE2121-S1_7,smoothened_af,0.356798197,Contaminated
HQ1659-05_93_FFPE2121-S1_7,smoothened_af,0.979935017,Contaminated
HQ1659-05_93_FFPE2121-S1_7,smoothened_af,0.002522624,Contaminated
HQ1659-05_93_FFPE2121-S1_7,smoothened_af,0.29767656,Contaminated
